date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:39	36700/36700	---MCZ	200	added ('OK')	text/html	etag:W/%223363ea7dba30ce30783df36f3e9d163c%22	https://www.lalal.ai/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/help/index.html	(from https://www.lalal.ai/)
22:54:39	223091/223091	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cf6b4-36773%22	https://www.lalal.ai/s/bundles/home-8b3255088dc0feaad6d1.js	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/home-8b3255088dc0feaad6d1.js	(from https://www.lalal.ai/)
22:54:41	80925/80925	---MCZ	200	added ('OK')	text/html	etag:W/%2241aeed6e7076e2b701ac2c2056071d61%22	https://www.lalal.ai/zh-hans/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hans/index.html	(from https://www.lalal.ai/)
22:54:41	43658/43658	---MCZ	200	added ('OK')	text/html	etag:W/%222515d442c1d5c209b75f017dff99b5a9%22	https://www.lalal.ai/about/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/about/index.html	(from https://www.lalal.ai/)
22:54:41	55779/55779	---MCZ	200	added ('OK')	text/html	etag:W/%2299f5b04838a8bd7990997a6657ecfe85%22	https://www.lalal.ai/business-solutions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/business-solutions/index.html	(from https://www.lalal.ai/)
22:54:42	80952/80952	---MCZ	200	added ('OK')	text/html	etag:W/%22667c39fd02c2f545b67a29c209808c00%22	https://www.lalal.ai/zh-hant/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hant/index.html	(from https://www.lalal.ai/)
22:54:43	408567/408567	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cf6b4-63bf7%22	https://www.lalal.ai/s/bundles/widget-67136a829b12c18195ec.js	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/widget-67136a829b12c18195ec.js	(from https://www.lalal.ai/)
22:54:43	73873/73873	---MCZ	200	added ('OK')	text/html	etag:W/%22f5271846e93526bedcaec1da17ca7b0b%22	https://www.lalal.ai/fr/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/fr/index.html	(from https://www.lalal.ai/)
22:54:43	73611/73611	---MCZ	200	added ('OK')	text/html	etag:W/%2297bdbb7ea143f1af8a2a14f004728174%22	https://www.lalal.ai/de/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/de/index.html	(from https://www.lalal.ai/)
22:54:44	72988/72988	---MCZ	200	added ('OK')	text/html	etag:W/%228d68f2df5eaa332648ff994474d42b44%22	https://www.lalal.ai/it/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/it/index.html	(from https://www.lalal.ai/)
22:54:44	75461/75461	---MCZ	200	added ('OK')	text/html	etag:W/%224df11f8e8af5ec1c2bb27a28f3b0339b%22	https://www.lalal.ai/ja/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/ja/index.html	(from https://www.lalal.ai/)
22:54:44	73934/73934	---MCZ	200	added ('OK')	text/html	etag:W/%22113c4237877e64c0c420bc61b7d0245c%22	https://www.lalal.ai/ko/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/ko/index.html	(from https://www.lalal.ai/)
22:54:44	73073/73073	---MCZ	200	added ('OK')	text/html	etag:W/%2298c807507fa16ebe45fadd5bf80d370c%22	https://www.lalal.ai/es/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/es/index.html	(from https://www.lalal.ai/)
22:54:45	20084/20084	---MCZ	200	added ('OK')	font/woff2	etag:W/%22619cf6b3-4e74%22	https://www.lalal.ai/s/bundles/Lalal-Regular.woff2	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/Lalal-Regular.woff2	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:45	54153/54153	---MCZ	200	added ('OK')	text/html	etag:W/%221a095ef6051da70f0c81f554c6d1bcfc%22	https://www.lalal.ai/terms-and-conditions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/terms-and-conditions/index.html	(from https://www.lalal.ai/)
22:54:45	7736/7736	---MCZ	200	added ('OK')	text/plain	etag:W/%22cb46be5396cab7c5ab8497e9eb651dc8%22	https://www.lalal.ai/api/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/api/help/index.html	(from https://www.lalal.ai/)
22:54:45	27195/27195	---MCZ	200	added ('OK')	text/html	etag:W/%226a3b-qoa9umRCp51q7+2TxJb2yIpX40o%22	https://www.lalal.ai/blog/meet-lalal-ai-cassiopeia-a-milestone-in-music-source-separation/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/blog/meet-lalal-ai-cassiopeia-a-milestone-in-music-source-separation/index.html	(from https://www.lalal.ai/)
22:54:45	28572/28572	---M--	200	added ('OK')	font/woff	etag:%22619cf6b3-6f9c%22	https://www.lalal.ai/s/bundles/Lalal-Regular.woff	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/Lalal-Regular.woff	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:46	58600/58600	---M--	200	added ('OK')	application/octet-stream	etag:%22619cf6b3-e4e8%22	https://www.lalal.ai/s/bundles/Lalal-Regular.ttf	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/Lalal-Regular.ttf	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:46	62602/62602	---MCZ	200	added ('OK')	text/html	etag:W/%22f48a-62snM8XMjRdF/twMfS231M1Z6c8%22	https://www.lalal.ai/blog/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/blog/index.html	(from https://www.lalal.ai/)
22:54:46	71483/71483	---MCZ	200	added ('OK')	text/html	etag:W/%22c4e04a01fcb992c94ce322125f9f432d%22	https://www.lalal.ai/media-kit/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/media-kit/index.html	(from https://www.lalal.ai/)
22:54:46	55208/55208	---MCZ	200	added ('OK')	text/html	etag:W/%226db706de0c88382836c79ed3608e48d0%22	https://www.lalal.ai/press/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/press/index.html	(from https://www.lalal.ai/)
22:54:46	58862/58862	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22619cf6b3-e5ee%22	https://www.lalal.ai/s/bundles/Lalal-Regular.eot	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/Lalal-Regular.eot	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:47	77269/77269	---MCZ	200	added ('OK')	text/html	etag:W/%220e1f1fd28b9bd338e61863d06aba1a62%22	https://www.lalal.ai/privacy-policy/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/privacy-policy/index.html	(from https://www.lalal.ai/)
22:54:47	19084/19084	---MCZ	200	added ('OK')	font/woff2	etag:W/%22619cf6b3-4a8c%22	https://www.lalal.ai/s/bundles/Lalal-UltraLight.woff2	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/Lalal-UltraLight.woff2	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:47	27188/27188	---M--	200	added ('OK')	font/woff	etag:%22619cf6b3-6a34%22	https://www.lalal.ai/s/bundles/Lalal-UltraLight.woff	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/Lalal-UltraLight.woff	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:47	57112/57112	---M--	200	added ('OK')	application/octet-stream	etag:%22619cf6b3-df18%22	https://www.lalal.ai/s/bundles/Lalal-UltraLight.ttf	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/Lalal-UltraLight.ttf	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:48	57402/57402	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22619cf6b3-e03a%22	https://www.lalal.ai/s/bundles/Lalal-UltraLight.eot	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/Lalal-UltraLight.eot	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:48	89407/89407	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22619cf6b3-15d3f%22	https://www.lalal.ai/s/bundles/wechat-qr.da5f7fa42ad2b0185bc87b4140e27ef5.svg	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/wechat-qr.da5f7fa42ad2b0185bc87b4140e27ef5.svg	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:48	220/220	---M--	200	added ('OK')	image/svg+xml	etag:%22619cf669-dc%22	https://www.lalal.ai/s/img/icons/check.svg	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/img/icons/check.svg	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:48	8133/8133	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22619cf669-1fc5%22	https://www.lalal.ai/s/img/home/modern.svg	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/img/home/modern.svg	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:49	9742/9742	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22619cf669-260e%22	https://www.lalal.ai/s/img/home/modern.min.svg	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/img/home/modern.min.svg	(from https://www.lalal.ai/s/bundles/home-2d3bfb135deb84e1aac1.css)
22:54:49	220/220	---M--	200	added ('OK')	image/svg+xml	etag:%22619cf6b3-dc%22	https://www.lalal.ai/s/bundles/check.4f333b0371ddaf74832e2bc2b621a78a.svg	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/check.4f333b0371ddaf74832e2bc2b621a78a.svg	(from https://www.lalal.ai/s/bundles/widget-a22f0a93a4052cecb753.css)
22:54:49	81487/81487	---MCZ	200	added ('OK')	text/css	etag:W/%22619cf6b3-13e4f%22	https://www.lalal.ai/s/bundles/help-3f96129399f4866bf070.css	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/help-3f96129399f4866bf070.css	(from https://www.lalal.ai/help/)
22:54:50	101498/101498	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cf6b4-18c7a%22	https://www.lalal.ai/s/bundles/help-686f8f067ea5b65006a2.js	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/help-686f8f067ea5b65006a2.js	(from https://www.lalal.ai/help/)
22:54:50	36520/36520	---MCZ	200	added ('OK')	text/html	etag:W/%229806fee6909bb902c1da53dcedb74b1c%22	https://www.lalal.ai/zh-hans/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hans/help/index.html	(from https://www.lalal.ai/help/)
22:54:50	36546/36546	---MCZ	200	added ('OK')	text/html	etag:W/%2287f48b85fa8b71072c740de487ef59bf%22	https://www.lalal.ai/zh-hant/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hant/help/index.html	(from https://www.lalal.ai/help/)
22:54:50	101784/101784	---MCZ	200	added ('OK')	text/css	etag:W/%22619cf6b4-18d98%22	https://www.lalal.ai/s/bundles/terms-7a572a6bf128544bb05d.css	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/terms-7a572a6bf128544bb05d.css	(from https://www.lalal.ai/about/)
22:54:50	38329/38329	---MCZ	200	added ('OK')	text/html	etag:W/%22835bc7f9b9f5bd56e154b9b9bfa727a7%22	https://www.lalal.ai/fr/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/fr/help/index.html	(from https://www.lalal.ai/help/)
22:54:51	38181/38181	---MCZ	200	added ('OK')	text/html	etag:W/%22ce8c9dd1e5b56c7e32a1ffef127d70f0%22	https://www.lalal.ai/de/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/de/help/index.html	(from https://www.lalal.ai/help/)
22:54:51	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Wed,%2024%20Nov%202021%2015:54:51%20GMT	https://s.lalal.ai/img/about/about.png	C:/My%20Web%20Sites/vocal2/s.lalal.ai/img/about/about.1e.delayed	(from https://www.lalal.ai/about/)
22:54:51	37880/37880	---MCZ	200	added ('OK')	text/html	etag:W/%220d6d6ddfb79bd64ba72f83401a7b655c%22	https://www.lalal.ai/it/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/it/help/index.html	(from https://www.lalal.ai/help/)
22:54:52	39682/39682	---MCZ	200	added ('OK')	text/html	etag:W/%228f0f06801e4092cec5bc1dbad9edefdd%22	https://www.lalal.ai/ja/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/ja/help/index.html	(from https://www.lalal.ai/help/)
22:54:52	142895/142895	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cf6b4-22e2f%22	https://www.lalal.ai/s/bundles/terms-755a0d0f69e612a96d95.js	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/terms-755a0d0f69e612a96d95.js	(from https://www.lalal.ai/about/)
22:54:52	38605/38605	---MCZ	200	added ('OK')	text/html	etag:W/%221f931433d36c1370655aa6a40884a08f%22	https://www.lalal.ai/ko/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/ko/help/index.html	(from https://www.lalal.ai/help/)
22:54:52	37709/37709	---MCZ	200	added ('OK')	text/html	etag:W/%22a0ee19a5c5ad6909a971c6753bed11f5%22	https://www.lalal.ai/es/help/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/es/help/index.html	(from https://www.lalal.ai/help/)
22:54:53	51856/51856	---MCZ	200	added ('OK')	text/html	etag:W/%22a21eae14f4ee00efd00504df61d6e36f%22	https://www.lalal.ai/guides/how-to-remove-vocal-from-a-song/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-remove-vocal-from-a-song/index.html	(from https://www.lalal.ai/help/)
22:54:53	93480/93480	---MCZ	200	added ('OK')	text/css	etag:W/%22619cf6b3-16d28%22	https://www.lalal.ai/s/bundles/businessSolutions-fa9f3fd464b46e32ccf0.css	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/businessSolutions-fa9f3fd464b46e32ccf0.css	(from https://www.lalal.ai/business-solutions/)
22:54:53	52189/52189	---MCZ	200	added ('OK')	text/html	etag:W/%224ac9ea4b04ad6ed35e030a709daf2499%22	https://www.lalal.ai/guides/how-to-create-an-acapella-from-a-song/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-create-an-acapella-from-a-song/index.html	(from https://www.lalal.ai/help/)
22:54:53	52192/52192	---MCZ	200	added ('OK')	text/html	etag:W/%227a8ca976a406b747d2bbaee41c621ace%22	https://www.lalal.ai/guides/how-to-create-an-instrumental-track/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-create-an-instrumental-track/index.html	(from https://www.lalal.ai/help/)
22:54:54	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Wed,%2024%20Nov%202021%2015:54:54%20GMT	https://s.lalal.ai/img/home/how-it-works.png	C:/My%20Web%20Sites/vocal2/s.lalal.ai/img/home/how-it-works.21.delayed	(from https://www.lalal.ai/business-solutions/)
22:54:54	50702/50702	---MCZ	200	added ('OK')	text/html	etag:W/%22f3c33a68ae2b2fb471fd4649c76be15f%22	https://www.lalal.ai/guides/how-to-extract-voice-from-any-video-or-movie/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-extract-voice-from-any-video-or-movie/index.html	(from https://www.lalal.ai/help/)
22:54:55	50552/50552	---MCZ	200	added ('OK')	text/html	etag:W/%2235ec063c32ea6bf7a42acc1327385c8e%22	https://www.lalal.ai/guides/how-to-remove-drums-and-percussion/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-remove-drums-and-percussion/index.html	(from https://www.lalal.ai/help/)
22:54:55	49956/49956	---MCZ	200	added ('OK')	text/html	etag:W/%222231de388cf750608df66ae55e10905e%22	https://www.lalal.ai/guides/how-to-remove-bass/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-remove-bass/index.html	(from https://www.lalal.ai/help/)
22:54:56	212338/212338	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cf6b3-33d72%22	https://www.lalal.ai/s/bundles/businessSolutions-ec7094932168b8a2ff34.js	C:/My%20Web%20Sites/vocal2/www.lalal.ai/s/bundles/businessSolutions-ec7094932168b8a2ff34.js	(from https://www.lalal.ai/business-solutions/)
22:54:56	49934/49934	---MCZ	200	added ('OK')	text/html	etag:W/%229bdd868e1a8b7e913f9a338956270f35%22	https://www.lalal.ai/guides/how-to-remove-piano/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-remove-piano/index.html	(from https://www.lalal.ai/help/)
22:54:56	50133/50133	---MCZ	200	added ('OK')	text/html	etag:W/%22fc28179712a6d6d80d789f2e789ef03f%22	https://www.lalal.ai/guides/how-to-remove-guitar/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-remove-guitar/index.html	(from https://www.lalal.ai/help/)
22:54:57	56395/56395	---MCZ	200	added ('OK')	text/html	etag:W/%22e4d446a9f5545dd711218ef5112749ab%22	https://www.lalal.ai/guides/how-to-create-a-mashup/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-create-a-mashup/index.html	(from https://www.lalal.ai/help/)
22:54:57	54983/54983	---MCZ	200	added ('OK')	text/html	etag:W/%22be64bf0861f9b3124252ff5595a08438%22	https://www.lalal.ai/guides/how-to-make-beats/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/guides/how-to-make-beats/index.html	(from https://www.lalal.ai/help/)
22:54:58	43410/43410	---MCZ	200	added ('OK')	text/html	etag:W/%22e294571fbadf1bd7fbb28157ca2a502f%22	https://www.lalal.ai/zh-hans/about/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hans/about/index.html	(from https://www.lalal.ai/about/)
22:54:58	43439/43439	---MCZ	200	added ('OK')	text/html	etag:W/%22d1f6dea633cda54d9eded934ce648f5c%22	https://www.lalal.ai/zh-hant/about/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hant/about/index.html	(from https://www.lalal.ai/about/)
22:54:58	45506/45506	---MCZ	200	added ('OK')	text/html	etag:W/%229a257dc93a4b442fcf55d1f950d2c44c%22	https://www.lalal.ai/fr/about/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/fr/about/index.html	(from https://www.lalal.ai/about/)
22:54:59	44971/44971	---MCZ	200	added ('OK')	text/html	etag:W/%22d8fdf73c89e3a1c71f9eb04244ef0c9e%22	https://www.lalal.ai/it/about/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/it/about/index.html	(from https://www.lalal.ai/about/)
22:54:59	45210/45210	---MCZ	200	added ('OK')	text/html	etag:W/%2241572d4901c2b9fadbb7642a05a0bbce%22	https://www.lalal.ai/de/about/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/de/about/index.html	(from https://www.lalal.ai/about/)
22:54:59	46909/46909	---MCZ	200	added ('OK')	text/html	etag:W/%22e615a12ff34b2cc6976cb7bcd51cd5f1%22	https://www.lalal.ai/ja/about/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/ja/about/index.html	(from https://www.lalal.ai/about/)
22:55:00	45592/45592	---MCZ	200	added ('OK')	text/html	etag:W/%22025d742a93f849ac777b2291c1895db5%22	https://www.lalal.ai/ko/about/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/ko/about/index.html	(from https://www.lalal.ai/about/)
22:55:00	55225/55225	---MCZ	200	added ('OK')	text/html	etag:W/%22812abfcab02dce3ef3758521b918722e%22	https://www.lalal.ai/zh-hans/business-solutions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hans/business-solutions/index.html	(from https://www.lalal.ai/business-solutions/)
22:55:01	44801/44801	---MCZ	200	added ('OK')	text/html	etag:W/%22b03005ad72b60353e2f79ef8d3782338%22	https://www.lalal.ai/es/about/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/es/about/index.html	(from https://www.lalal.ai/about/)
22:55:01	55266/55266	---MCZ	200	added ('OK')	text/html	etag:W/%226ef81a13cf331994fcaea5e27d8ad76a%22	https://www.lalal.ai/zh-hant/business-solutions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hant/business-solutions/index.html	(from https://www.lalal.ai/business-solutions/)
22:55:01	57862/57862	---MCZ	200	added ('OK')	text/html	etag:W/%22d5fcc6e2b09204c8de28788893c2f41f%22	https://www.lalal.ai/fr/business-solutions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/fr/business-solutions/index.html	(from https://www.lalal.ai/business-solutions/)
22:55:02	57537/57537	---MCZ	200	added ('OK')	text/html	etag:W/%22e4d70e336675d7cfe24d0b04cb07f9da%22	https://www.lalal.ai/de/business-solutions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/de/business-solutions/index.html	(from https://www.lalal.ai/business-solutions/)
22:55:02	57239/57239	---MCZ	200	added ('OK')	text/html	etag:W/%22385e471f13b7c8920d651bcb5a21fee3%22	https://www.lalal.ai/it/business-solutions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/it/business-solutions/index.html	(from https://www.lalal.ai/business-solutions/)
22:55:02	59455/59455	---MCZ	200	added ('OK')	text/html	etag:W/%22b619ca5ac323f3130f906cd05444ba42%22	https://www.lalal.ai/ja/business-solutions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/ja/business-solutions/index.html	(from https://www.lalal.ai/business-solutions/)
22:55:02	57730/57730	---MCZ	200	added ('OK')	text/html	etag:W/%22eb4c0c0e4df647028256974275f602a3%22	https://www.lalal.ai/ko/business-solutions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/ko/business-solutions/index.html	(from https://www.lalal.ai/business-solutions/)
22:55:02	57094/57094	---MCZ	200	added ('OK')	text/html	etag:W/%224c26273816d96162e9e6c81e7d56734e%22	https://www.lalal.ai/es/business-solutions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/es/business-solutions/index.html	(from https://www.lalal.ai/business-solutions/)
22:55:03	54042/54042	---MCZ	200	added ('OK')	text/html	etag:W/%2225dd6b67493051704d2a2b7fad3e6343%22	https://www.lalal.ai/zh-hans/terms-and-conditions/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hans/terms-and-conditions/index.html	(from https://www.lalal.ai/zh-hans/)
22:55:03	44984/44984	---MCZ	200	added ('OK')	text/css	etag:W/%22afb8-17d4d2433f0%22	https://www.lalal.ai/blog/assets/built/screen.css?v=1aa0b9f421	C:/My%20Web%20Sites/vocal2/www.lalal.ai/blog/assets/built/screen48eb.css	(from https://www.lalal.ai/blog/meet-lalal-ai-cassiopeia-a-milestone-in-music-source-separation/)
22:55:03	70942/70942	---MCZ	200	added ('OK')	text/html	etag:W/%2244339958c1840d5ba349d650d9668990%22	https://www.lalal.ai/zh-hans/media-kit/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hans/media-kit/index.html	(from https://www.lalal.ai/zh-hans/)
22:55:03	55085/55085	---MCZ	200	added ('OK')	text/html	etag:W/%220a044fb68fae77e3c27c697c6c3f072e%22	https://www.lalal.ai/zh-hans/press/	C:/My%20Web%20Sites/vocal2/www.lalal.ai/zh-hans/press/index.html	(from https://www.lalal.ai/zh-hans/)
22:55:03	2187/2187	---M--	200	added ('OK')	image/png	etag:%227e1e83f878e81e0a1279f7cd15edc644%22	https://www.lalal.ai/blog/favicon.png	C:/My%20Web%20Sites/vocal2/www.lalal.ai/blog/favicon.png	(from https://www.lalal.ai/blog/meet-lalal-ai-cassiopeia-a-milestone-in-music-source-separation/)
